,importance,stddev,p_value,n,p99_high,p99_low
rgb466_25%,0.0,0.0,0.5,3,0.0,0.0
rgb466_min,0.0,0.0,0.5,3,0.0,0.0
rgb466_std,0.0,0.0,0.5,3,0.0,0.0
rgb466_mean,0.0,0.0,0.5,3,0.0,0.0
rgb466_count,0.0,0.0,0.5,3,0.0,0.0
rgb465_max,0.0,0.0,0.5,3,0.0,0.0
rgb465_75%,0.0,0.0,0.5,3,0.0,0.0
rgb465_50%,0.0,0.0,0.5,3,0.0,0.0
rgb465_min,0.0,0.0,0.5,3,0.0,0.0
rgb465_mean,0.0,0.0,0.5,3,0.0,0.0
rgb465_count,0.0,0.0,0.5,3,0.0,0.0
rgb464_max,0.0,0.0,0.5,3,0.0,0.0
rgb464_75%,0.0,0.0,0.5,3,0.0,0.0
rgb464_50%,0.0,0.0,0.5,3,0.0,0.0
rgb464_25%,0.0,0.0,0.5,3,0.0,0.0
rgb464_min,0.0,0.0,0.5,3,0.0,0.0
rgb464_std,0.0,0.0,0.5,3,0.0,0.0
rgb464_mean,0.0,0.0,0.5,3,0.0,0.0
rgb464_count,0.0,0.0,0.5,3,0.0,0.0
rgb463_max,0.0,0.0,0.5,3,0.0,0.0
rgb463_75%,0.0,0.0,0.5,3,0.0,0.0
rgb463_25%,0.0,0.0,0.5,3,0.0,0.0
rgb463_min,0.0,0.0,0.5,3,0.0,0.0
rgb463_std,0.0,0.0,0.5,3,0.0,0.0
rgb463_mean,0.0,0.0,0.5,3,0.0,0.0
rgb463_count,0.0,0.0,0.5,3,0.0,0.0
rgb462_max,0.0,0.0,0.5,3,0.0,0.0
rgb462_75%,0.0,0.0,0.5,3,0.0,0.0
rgb462_50%,0.0,0.0,0.5,3,0.0,0.0
rgb466_50%,0.0,0.0,0.5,3,0.0,0.0
rgb466_max,0.0,0.0,0.5,3,0.0,0.0
rgb471_50%,0.0,0.0,0.5,3,0.0,0.0
rgb467_count,0.0,0.0,0.5,3,0.0,0.0
rgb471_25%,0.0,0.0,0.5,3,0.0,0.0
rgb471_min,0.0,0.0,0.5,3,0.0,0.0
rgb471_std,0.0,0.0,0.5,3,0.0,0.0
rgb471_mean,0.0,0.0,0.5,3,0.0,0.0
rgb471_count,0.0,0.0,0.5,3,0.0,0.0
rgb470_max,0.0,0.0,0.5,3,0.0,0.0
rgb470_75%,0.0,0.0,0.5,3,0.0,0.0
rgb470_min,0.0,0.0,0.5,3,0.0,0.0
rgb470_std,0.0,0.0,0.5,3,0.0,0.0
rgb470_count,0.0,0.0,0.5,3,0.0,0.0
rgb469_max,0.0,0.0,0.5,3,0.0,0.0
rgb469_75%,0.0,0.0,0.5,3,0.0,0.0
rgb469_50%,0.0,0.0,0.5,3,0.0,0.0
rgb469_25%,0.0,0.0,0.5,3,0.0,0.0
rgb469_min,0.0,0.0,0.5,3,0.0,0.0
rgb469_mean,0.0,0.0,0.5,3,0.0,0.0
rgb469_count,0.0,0.0,0.5,3,0.0,0.0
rgb468_max,0.0,0.0,0.5,3,0.0,0.0
rgb468_75%,0.0,0.0,0.5,3,0.0,0.0
rgb468_50%,0.0,0.0,0.5,3,0.0,0.0
rgb468_25%,0.0,0.0,0.5,3,0.0,0.0
rgb468_min,0.0,0.0,0.5,3,0.0,0.0
rgb468_std,0.0,0.0,0.5,3,0.0,0.0
rgb468_mean,0.0,0.0,0.5,3,0.0,0.0
rgb468_count,0.0,0.0,0.5,3,0.0,0.0
rgb467_max,0.0,0.0,0.5,3,0.0,0.0
rgb467_50%,0.0,0.0,0.5,3,0.0,0.0
rgb467_25%,0.0,0.0,0.5,3,0.0,0.0
rgb467_std,0.0,0.0,0.5,3,0.0,0.0
rgb480_max,0.0,0.0,0.5,3,0.0,0.0
rgb481_mean,0.0,0.0,0.5,3,0.0,0.0
rgb499_std,0.0,0.0,0.5,3,0.0,0.0
rgb492_75%,0.0,0.0,0.5,3,0.0,0.0
rgb494_25%,0.0,0.0,0.5,3,0.0,0.0
rgb494_min,0.0,0.0,0.5,3,0.0,0.0
rgb494_std,0.0,0.0,0.5,3,0.0,0.0
rgb494_mean,0.0,0.0,0.5,3,0.0,0.0
rgb494_count,0.0,0.0,0.5,3,0.0,0.0
rgb493_max,0.0,0.0,0.5,3,0.0,0.0
rgb493_75%,0.0,0.0,0.5,3,0.0,0.0
rgb493_50%,0.0,0.0,0.5,3,0.0,0.0
rgb493_25%,0.0,0.0,0.5,3,0.0,0.0
rgb493_min,0.0,0.0,0.5,3,0.0,0.0
rgb493_std,0.0,0.0,0.5,3,0.0,0.0
rgb493_mean,0.0,0.0,0.5,3,0.0,0.0
rgb493_count,0.0,0.0,0.5,3,0.0,0.0
rgb492_max,0.0,0.0,0.5,3,0.0,0.0
rgb492_50%,0.0,0.0,0.5,3,0.0,0.0
rgb481_std,0.0,0.0,0.5,3,0.0,0.0
rgb492_25%,0.0,0.0,0.5,3,0.0,0.0
rgb492_min,0.0,0.0,0.5,3,0.0,0.0
rgb492_std,0.0,0.0,0.5,3,0.0,0.0
rgb492_mean,0.0,0.0,0.5,3,0.0,0.0
rgb492_count,0.0,0.0,0.5,3,0.0,0.0
rgb491_max,0.0,0.0,0.5,3,0.0,0.0
rgb491_75%,0.0,0.0,0.5,3,0.0,0.0
rgb491_50%,0.0,0.0,0.5,3,0.0,0.0
rgb491_25%,0.0,0.0,0.5,3,0.0,0.0
rgb491_min,0.0,0.0,0.5,3,0.0,0.0
rgb491_std,0.0,0.0,0.5,3,0.0,0.0
rgb491_mean,0.0,0.0,0.5,3,0.0,0.0
rgb491_count,0.0,0.0,0.5,3,0.0,0.0
rgb490_max,0.0,0.0,0.5,3,0.0,0.0
rgb494_50%,0.0,0.0,0.5,3,0.0,0.0
rgb494_75%,0.0,0.0,0.5,3,0.0,0.0
rgb494_max,0.0,0.0,0.5,3,0.0,0.0
rgb495_count,0.0,0.0,0.5,3,0.0,0.0
rgb499_mean,0.0,0.0,0.5,3,0.0,0.0
rgb499_count,0.0,0.0,0.5,3,0.0,0.0
rgb498_max,0.0,0.0,0.5,3,0.0,0.0
rgb498_75%,0.0,0.0,0.5,3,0.0,0.0
rgb498_50%,0.0,0.0,0.5,3,0.0,0.0
rgb498_25%,0.0,0.0,0.5,3,0.0,0.0
rgb498_min,0.0,0.0,0.5,3,0.0,0.0
rgb498_std,0.0,0.0,0.5,3,0.0,0.0
rgb498_mean,0.0,0.0,0.5,3,0.0,0.0
rgb498_count,0.0,0.0,0.5,3,0.0,0.0
rgb497_max,0.0,0.0,0.5,3,0.0,0.0
rgb497_75%,0.0,0.0,0.5,3,0.0,0.0
rgb497_50%,0.0,0.0,0.5,3,0.0,0.0
rgb497_25%,0.0,0.0,0.5,3,0.0,0.0
rgb497_min,0.0,0.0,0.5,3,0.0,0.0
rgb497_std,0.0,0.0,0.5,3,0.0,0.0
rgb497_mean,0.0,0.0,0.5,3,0.0,0.0
rgb497_count,0.0,0.0,0.5,3,0.0,0.0
rgb496_max,0.0,0.0,0.5,3,0.0,0.0
rgb496_75%,0.0,0.0,0.5,3,0.0,0.0
rgb496_50%,0.0,0.0,0.5,3,0.0,0.0
rgb496_25%,0.0,0.0,0.5,3,0.0,0.0
rgb496_min,0.0,0.0,0.5,3,0.0,0.0
rgb496_std,0.0,0.0,0.5,3,0.0,0.0
rgb496_mean,0.0,0.0,0.5,3,0.0,0.0
rgb496_count,0.0,0.0,0.5,3,0.0,0.0
rgb495_25%,0.0,0.0,0.5,3,0.0,0.0
rgb495_min,0.0,0.0,0.5,3,0.0,0.0
rgb495_std,0.0,0.0,0.5,3,0.0,0.0
rgb490_75%,0.0,0.0,0.5,3,0.0,0.0
rgb490_50%,0.0,0.0,0.5,3,0.0,0.0
rgb490_25%,0.0,0.0,0.5,3,0.0,0.0
rgb486_count,0.0,0.0,0.5,3,0.0,0.0
rgb485_75%,0.0,0.0,0.5,3,0.0,0.0
rgb485_min,0.0,0.0,0.5,3,0.0,0.0
rgb485_std,0.0,0.0,0.5,3,0.0,0.0
rgb485_mean,0.0,0.0,0.5,3,0.0,0.0
rgb485_count,0.0,0.0,0.5,3,0.0,0.0
rgb484_max,0.0,0.0,0.5,3,0.0,0.0
rgb484_75%,0.0,0.0,0.5,3,0.0,0.0
rgb484_std,0.0,0.0,0.5,3,0.0,0.0
rgb484_count,0.0,0.0,0.5,3,0.0,0.0
rgb483_max,0.0,0.0,0.5,3,0.0,0.0
rgb483_75%,0.0,0.0,0.5,3,0.0,0.0
rgb483_50%,0.0,0.0,0.5,3,0.0,0.0
rgb483_25%,0.0,0.0,0.5,3,0.0,0.0
rgb483_min,0.0,0.0,0.5,3,0.0,0.0
rgb483_std,0.0,0.0,0.5,3,0.0,0.0
rgb483_mean,0.0,0.0,0.5,3,0.0,0.0
rgb483_count,0.0,0.0,0.5,3,0.0,0.0
rgb482_max,0.0,0.0,0.5,3,0.0,0.0
rgb482_75%,0.0,0.0,0.5,3,0.0,0.0
rgb482_50%,0.0,0.0,0.5,3,0.0,0.0
rgb482_25%,0.0,0.0,0.5,3,0.0,0.0
rgb482_min,0.0,0.0,0.5,3,0.0,0.0
rgb482_std,0.0,0.0,0.5,3,0.0,0.0
rgb482_mean,0.0,0.0,0.5,3,0.0,0.0
rgb482_count,0.0,0.0,0.5,3,0.0,0.0
rgb481_75%,0.0,0.0,0.5,3,0.0,0.0
rgb481_50%,0.0,0.0,0.5,3,0.0,0.0
rgb481_25%,0.0,0.0,0.5,3,0.0,0.0
rgb481_min,0.0,0.0,0.5,3,0.0,0.0
rgb485_max,0.0,0.0,0.5,3,0.0,0.0
rgb486_mean,0.0,0.0,0.5,3,0.0,0.0
rgb490_min,0.0,0.0,0.5,3,0.0,0.0
rgb486_std,0.0,0.0,0.5,3,0.0,0.0
rgb490_std,0.0,0.0,0.5,3,0.0,0.0
rgb490_mean,0.0,0.0,0.5,3,0.0,0.0
rgb490_count,0.0,0.0,0.5,3,0.0,0.0
rgb489_max,0.0,0.0,0.5,3,0.0,0.0
rgb489_75%,0.0,0.0,0.5,3,0.0,0.0
rgb489_50%,0.0,0.0,0.5,3,0.0,0.0
rgb489_25%,0.0,0.0,0.5,3,0.0,0.0
rgb489_min,0.0,0.0,0.5,3,0.0,0.0
rgb489_std,0.0,0.0,0.5,3,0.0,0.0
rgb489_mean,0.0,0.0,0.5,3,0.0,0.0
rgb489_count,0.0,0.0,0.5,3,0.0,0.0
rgb488_max,0.0,0.0,0.5,3,0.0,0.0
rgb488_75%,0.0,0.0,0.5,3,0.0,0.0
rgb488_min,0.0,0.0,0.5,3,0.0,0.0
rgb488_std,0.0,0.0,0.5,3,0.0,0.0
rgb488_count,0.0,0.0,0.5,3,0.0,0.0
rgb487_max,0.0,0.0,0.5,3,0.0,0.0
rgb487_75%,0.0,0.0,0.5,3,0.0,0.0
rgb487_50%,0.0,0.0,0.5,3,0.0,0.0
rgb487_25%,0.0,0.0,0.5,3,0.0,0.0
rgb487_min,0.0,0.0,0.5,3,0.0,0.0
rgb487_std,0.0,0.0,0.5,3,0.0,0.0
rgb487_mean,0.0,0.0,0.5,3,0.0,0.0
rgb487_count,0.0,0.0,0.5,3,0.0,0.0
rgb486_max,0.0,0.0,0.5,3,0.0,0.0
rgb486_75%,0.0,0.0,0.5,3,0.0,0.0
rgb486_50%,0.0,0.0,0.5,3,0.0,0.0
rgb486_25%,0.0,0.0,0.5,3,0.0,0.0
rgb486_min,0.0,0.0,0.5,3,0.0,0.0
rgb536_50%,0.0,0.0,0.5,3,0.0,0.0
rgb536_75%,0.0,0.0,0.5,3,0.0,0.0
rgb536_max,0.0,0.0,0.5,3,0.0,0.0
rgb587_25%,0.0,0.0,0.5,3,0.0,0.0
rgb589_min,0.0,0.0,0.5,3,0.0,0.0
rgb589_std,0.0,0.0,0.5,3,0.0,0.0
rgb589_mean,0.0,0.0,0.5,3,0.0,0.0
rgb589_count,0.0,0.0,0.5,3,0.0,0.0
rgb588_max,0.0,0.0,0.5,3,0.0,0.0
rgb588_75%,0.0,0.0,0.5,3,0.0,0.0
rgb588_25%,0.0,0.0,0.5,3,0.0,0.0
rgb588_min,0.0,0.0,0.5,3,0.0,0.0
rgb588_std,0.0,0.0,0.5,3,0.0,0.0
rgb588_mean,0.0,0.0,0.5,3,0.0,0.0
rgb588_count,0.0,0.0,0.5,3,0.0,0.0
rgb587_max,0.0,0.0,0.5,3,0.0,0.0
rgb587_75%,0.0,0.0,0.5,3,0.0,0.0
rgb587_50%,0.0,0.0,0.5,3,0.0,0.0
rgb587_mean,0.0,0.0,0.5,3,0.0,0.0
rgb594_75%,0.0,0.0,0.5,3,0.0,0.0
rgb587_count,0.0,0.0,0.5,3,0.0,0.0
rgb586_max,0.0,0.0,0.5,3,0.0,0.0
rgb586_75%,0.0,0.0,0.5,3,0.0,0.0
rgb586_50%,0.0,0.0,0.5,3,0.0,0.0
rgb586_25%,0.0,0.0,0.5,3,0.0,0.0
rgb586_min,0.0,0.0,0.5,3,0.0,0.0
rgb586_std,0.0,0.0,0.5,3,0.0,0.0
rgb586_mean,0.0,0.0,0.5,3,0.0,0.0
rgb586_count,0.0,0.0,0.5,3,0.0,0.0
rgb585_max,0.0,0.0,0.5,3,0.0,0.0
rgb585_25%,0.0,0.0,0.5,3,0.0,0.0
rgb585_std,0.0,0.0,0.5,3,0.0,0.0
rgb585_count,0.0,0.0,0.5,3,0.0,0.0
rgb584_max,0.0,0.0,0.5,3,0.0,0.0
rgb589_25%,0.0,0.0,0.5,3,0.0,0.0
rgb589_75%,0.0,0.0,0.5,3,0.0,0.0
rgb589_max,0.0,0.0,0.5,3,0.0,0.0
rgb590_count,0.0,0.0,0.5,3,0.0,0.0
rgb594_25%,0.0,0.0,0.5,3,0.0,0.0
rgb594_min,0.0,0.0,0.5,3,0.0,0.0
rgb594_std,0.0,0.0,0.5,3,0.0,0.0
rgb594_mean,0.0,0.0,0.5,3,0.0,0.0
rgb594_count,0.0,0.0,0.5,3,0.0,0.0
rgb593_25%,0.0,0.0,0.5,3,0.0,0.0
rgb593_min,0.0,0.0,0.5,3,0.0,0.0
rgb593_std,0.0,0.0,0.5,3,0.0,0.0
rgb593_count,0.0,0.0,0.5,3,0.0,0.0
rgb592_max,0.0,0.0,0.5,3,0.0,0.0
rgb592_75%,0.0,0.0,0.5,3,0.0,0.0
rgb592_50%,0.0,0.0,0.5,3,0.0,0.0
rgb592_mean,0.0,0.0,0.5,3,0.0,0.0
rgb592_count,0.0,0.0,0.5,3,0.0,0.0
rgb591_max,0.0,0.0,0.5,3,0.0,0.0
rgb591_75%,0.0,0.0,0.5,3,0.0,0.0
rgb591_50%,0.0,0.0,0.5,3,0.0,0.0
rgb591_25%,0.0,0.0,0.5,3,0.0,0.0
rgb591_min,0.0,0.0,0.5,3,0.0,0.0
rgb591_std,0.0,0.0,0.5,3,0.0,0.0
rgb591_mean,0.0,0.0,0.5,3,0.0,0.0
rgb591_count,0.0,0.0,0.5,3,0.0,0.0
rgb590_max,0.0,0.0,0.5,3,0.0,0.0
rgb590_75%,0.0,0.0,0.5,3,0.0,0.0
rgb590_50%,0.0,0.0,0.5,3,0.0,0.0
rgb590_25%,0.0,0.0,0.5,3,0.0,0.0
rgb590_min,0.0,0.0,0.5,3,0.0,0.0
rgb590_std,0.0,0.0,0.5,3,0.0,0.0
rgb590_mean,0.0,0.0,0.5,3,0.0,0.0
rgb584_75%,0.0,0.0,0.5,3,0.0,0.0
rgb584_std,0.0,0.0,0.5,3,0.0,0.0
rgb584_count,0.0,0.0,0.5,3,0.0,0.0
rgb579_min,0.0,0.0,0.5,3,0.0,0.0
rgb579_mean,0.0,0.0,0.5,3,0.0,0.0
rgb579_count,0.0,0.0,0.5,3,0.0,0.0
rgb578_max,0.0,0.0,0.5,3,0.0,0.0
rgb578_75%,0.0,0.0,0.5,3,0.0,0.0
rgb578_50%,0.0,0.0,0.5,3,0.0,0.0
rgb578_25%,0.0,0.0,0.5,3,0.0,0.0
rgb578_min,0.0,0.0,0.5,3,0.0,0.0
rgb578_std,0.0,0.0,0.5,3,0.0,0.0
rgb578_mean,0.0,0.0,0.5,3,0.0,0.0
rgb578_count,0.0,0.0,0.5,3,0.0,0.0
rgb577_75%,0.0,0.0,0.5,3,0.0,0.0
rgb577_50%,0.0,0.0,0.5,3,0.0,0.0
rgb577_25%,0.0,0.0,0.5,3,0.0,0.0
rgb577_min,0.0,0.0,0.5,3,0.0,0.0
rgb577_std,0.0,0.0,0.5,3,0.0,0.0
rgb577_mean,0.0,0.0,0.5,3,0.0,0.0
rgb577_count,0.0,0.0,0.5,3,0.0,0.0
rgb576_max,0.0,0.0,0.5,3,0.0,0.0
rgb576_75%,0.0,0.0,0.5,3,0.0,0.0
rgb576_50%,0.0,0.0,0.5,3,0.0,0.0
rgb576_25%,0.0,0.0,0.5,3,0.0,0.0
rgb576_min,0.0,0.0,0.5,3,0.0,0.0
rgb576_std,0.0,0.0,0.5,3,0.0,0.0
rgb576_mean,0.0,0.0,0.5,3,0.0,0.0
rgb576_count,0.0,0.0,0.5,3,0.0,0.0
rgb575_max,0.0,0.0,0.5,3,0.0,0.0
rgb575_75%,0.0,0.0,0.5,3,0.0,0.0
rgb575_50%,0.0,0.0,0.5,3,0.0,0.0
rgb575_25%,0.0,0.0,0.5,3,0.0,0.0
rgb579_std,0.0,0.0,0.5,3,0.0,0.0
rgb579_25%,0.0,0.0,0.5,3,0.0,0.0
rgb583_75%,0.0,0.0,0.5,3,0.0,0.0
rgb579_50%,0.0,0.0,0.5,3,0.0,0.0
rgb583_50%,0.0,0.0,0.5,3,0.0,0.0
rgb583_mean,0.0,0.0,0.5,3,0.0,0.0
rgb583_count,0.0,0.0,0.5,3,0.0,0.0
rgb582_max,0.0,0.0,0.5,3,0.0,0.0
rgb582_75%,0.0,0.0,0.5,3,0.0,0.0
rgb582_50%,0.0,0.0,0.5,3,0.0,0.0
rgb582_25%,0.0,0.0,0.5,3,0.0,0.0
rgb582_min,0.0,0.0,0.5,3,0.0,0.0
rgb582_std,0.0,0.0,0.5,3,0.0,0.0
rgb582_mean,0.0,0.0,0.5,3,0.0,0.0
rgb582_count,0.0,0.0,0.5,3,0.0,0.0
rgb581_max,0.0,0.0,0.5,3,0.0,0.0
rgb581_75%,0.0,0.0,0.5,3,0.0,0.0
rgb581_50%,0.0,0.0,0.5,3,0.0,0.0
rgb581_25%,0.0,0.0,0.5,3,0.0,0.0
rgb581_min,0.0,0.0,0.5,3,0.0,0.0
rgb581_std,0.0,0.0,0.5,3,0.0,0.0
rgb581_mean,0.0,0.0,0.5,3,0.0,0.0
rgb705_75%,0.0,0.0,0.5,3,0.0,0.0
rgb580_max,0.0,0.0,0.5,3,0.0,0.0
rgb580_75%,0.0,0.0,0.5,3,0.0,0.0
rgb580_50%,0.0,0.0,0.5,3,0.0,0.0
rgb580_25%,0.0,0.0,0.5,3,0.0,0.0
rgb580_min,0.0,0.0,0.5,3,0.0,0.0
rgb580_std,0.0,0.0,0.5,3,0.0,0.0
rgb580_mean,0.0,0.0,0.5,3,0.0,0.0
rgb580_count,0.0,0.0,0.5,3,0.0,0.0
rgb579_max,0.0,0.0,0.5,3,0.0,0.0
rgb579_75%,0.0,0.0,0.5,3,0.0,0.0
rgb594_50%,0.0,0.0,0.5,3,0.0,0.0
rgb594_max,0.0,0.0,0.5,3,0.0,0.0
rgb575_std,0.0,0.0,0.5,3,0.0,0.0
rgb606_min,0.0,0.0,0.5,3,0.0,0.0
rgb608_mean,0.0,0.0,0.5,3,0.0,0.0
rgb608_count,0.0,0.0,0.5,3,0.0,0.0
rgb607_max,0.0,0.0,0.5,3,0.0,0.0
rgb607_75%,0.0,0.0,0.5,3,0.0,0.0
rgb607_50%,0.0,0.0,0.5,3,0.0,0.0
rgb607_25%,0.0,0.0,0.5,3,0.0,0.0
rgb607_min,0.0,0.0,0.5,3,0.0,0.0
rgb607_std,0.0,0.0,0.5,3,0.0,0.0
rgb607_mean,0.0,0.0,0.5,3,0.0,0.0
rgb607_count,0.0,0.0,0.5,3,0.0,0.0
rgb606_max,0.0,0.0,0.5,3,0.0,0.0
rgb606_75%,0.0,0.0,0.5,3,0.0,0.0
rgb606_50%,0.0,0.0,0.5,3,0.0,0.0
rgb606_25%,0.0,0.0,0.5,3,0.0,0.0
rgb606_std,0.0,0.0,0.5,3,0.0,0.0
rgb595_count,0.0,0.0,0.5,3,0.0,0.0
rgb606_mean,0.0,0.0,0.5,3,0.0,0.0
rgb606_count,0.0,0.0,0.5,3,0.0,0.0
rgb605_max,0.0,0.0,0.5,3,0.0,0.0
rgb605_75%,0.0,0.0,0.5,3,0.0,0.0
rgb605_50%,0.0,0.0,0.5,3,0.0,0.0
rgb605_25%,0.0,0.0,0.5,3,0.0,0.0
rgb605_min,0.0,0.0,0.5,3,0.0,0.0
rgb605_std,0.0,0.0,0.5,3,0.0,0.0
rgb605_mean,0.0,0.0,0.5,3,0.0,0.0
rgb605_count,0.0,0.0,0.5,3,0.0,0.0
rgb604_max,0.0,0.0,0.5,3,0.0,0.0
rgb604_75%,0.0,0.0,0.5,3,0.0,0.0
rgb604_50%,0.0,0.0,0.5,3,0.0,0.0
rgb604_25%,0.0,0.0,0.5,3,0.0,0.0
rgb608_std,0.0,0.0,0.5,3,0.0,0.0
rgb608_min,0.0,0.0,0.5,3,0.0,0.0
rgb608_25%,0.0,0.0,0.5,3,0.0,0.0
rgb608_50%,0.0,0.0,0.5,3,0.0,0.0
rgb612_75%,0.0,0.0,0.5,3,0.0,0.0
rgb612_50%,0.0,0.0,0.5,3,0.0,0.0
rgb612_25%,0.0,0.0,0.5,3,0.0,0.0
rgb612_min,0.0,0.0,0.5,3,0.0,0.0
rgb612_mean,0.0,0.0,0.5,3,0.0,0.0
rgb612_count,0.0,0.0,0.5,3,0.0,0.0
rgb611_max,0.0,0.0,0.5,3,0.0,0.0
rgb611_75%,0.0,0.0,0.5,3,0.0,0.0
rgb611_50%,0.0,0.0,0.5,3,0.0,0.0
rgb611_25%,0.0,0.0,0.5,3,0.0,0.0
rgb611_min,0.0,0.0,0.5,3,0.0,0.0
rgb611_std,0.0,0.0,0.5,3,0.0,0.0
rgb611_mean,0.0,0.0,0.5,3,0.0,0.0
rgb611_count,0.0,0.0,0.5,3,0.0,0.0
rgb610_max,0.0,0.0,0.5,3,0.0,0.0
rgb610_75%,0.0,0.0,0.5,3,0.0,0.0
rgb610_50%,0.0,0.0,0.5,3,0.0,0.0
rgb610_25%,0.0,0.0,0.5,3,0.0,0.0
rgb610_std,0.0,0.0,0.5,3,0.0,0.0
rgb610_mean,0.0,0.0,0.5,3,0.0,0.0
rgb610_count,0.0,0.0,0.5,3,0.0,0.0
rgb609_max,0.0,0.0,0.5,3,0.0,0.0
rgb609_75%,0.0,0.0,0.5,3,0.0,0.0
rgb609_50%,0.0,0.0,0.5,3,0.0,0.0
rgb609_25%,0.0,0.0,0.5,3,0.0,0.0
rgb609_mean,0.0,0.0,0.5,3,0.0,0.0
rgb609_count,0.0,0.0,0.5,3,0.0,0.0
rgb608_max,0.0,0.0,0.5,3,0.0,0.0
rgb608_75%,0.0,0.0,0.5,3,0.0,0.0
rgb604_min,0.0,0.0,0.5,3,0.0,0.0
rgb604_std,0.0,0.0,0.5,3,0.0,0.0
rgb604_mean,0.0,0.0,0.5,3,0.0,0.0
rgb599_mean,0.0,0.0,0.5,3,0.0,0.0
rgb598_75%,0.0,0.0,0.5,3,0.0,0.0
rgb598_50%,0.0,0.0,0.5,3,0.0,0.0
rgb598_25%,0.0,0.0,0.5,3,0.0,0.0
rgb598_min,0.0,0.0,0.5,3,0.0,0.0
rgb598_mean,0.0,0.0,0.5,3,0.0,0.0
rgb598_count,0.0,0.0,0.5,3,0.0,0.0
rgb597_max,0.0,0.0,0.5,3,0.0,0.0
rgb597_75%,0.0,0.0,0.5,3,0.0,0.0
rgb597_50%,0.0,0.0,0.5,3,0.0,0.0
rgb597_25%,0.0,0.0,0.5,3,0.0,0.0
rgb597_min,0.0,0.0,0.5,3,0.0,0.0
rgb597_std,0.0,0.0,0.5,3,0.0,0.0
rgb597_mean,0.0,0.0,0.5,3,0.0,0.0
rgb597_count,0.0,0.0,0.5,3,0.0,0.0
rgb596_max,0.0,0.0,0.5,3,0.0,0.0
rgb596_75%,0.0,0.0,0.5,3,0.0,0.0
rgb596_50%,0.0,0.0,0.5,3,0.0,0.0
rgb596_25%,0.0,0.0,0.5,3,0.0,0.0
rgb596_min,0.0,0.0,0.5,3,0.0,0.0
rgb596_std,0.0,0.0,0.5,3,0.0,0.0
rgb596_mean,0.0,0.0,0.5,3,0.0,0.0
rgb596_count,0.0,0.0,0.5,3,0.0,0.0
rgb595_max,0.0,0.0,0.5,3,0.0,0.0
rgb595_75%,0.0,0.0,0.5,3,0.0,0.0
rgb595_50%,0.0,0.0,0.5,3,0.0,0.0
rgb595_25%,0.0,0.0,0.5,3,0.0,0.0
rgb595_min,0.0,0.0,0.5,3,0.0,0.0
rgb595_std,0.0,0.0,0.5,3,0.0,0.0
rgb595_mean,0.0,0.0,0.5,3,0.0,0.0
rgb599_count,0.0,0.0,0.5,3,0.0,0.0
rgb599_std,0.0,0.0,0.5,3,0.0,0.0
rgb604_count,0.0,0.0,0.5,3,0.0,0.0
rgb599_min,0.0,0.0,0.5,3,0.0,0.0
rgb603_max,0.0,0.0,0.5,3,0.0,0.0
rgb603_75%,0.0,0.0,0.5,3,0.0,0.0
rgb603_50%,0.0,0.0,0.5,3,0.0,0.0
rgb603_25%,0.0,0.0,0.5,3,0.0,0.0
rgb603_min,0.0,0.0,0.5,3,0.0,0.0
rgb603_std,0.0,0.0,0.5,3,0.0,0.0
rgb603_mean,0.0,0.0,0.5,3,0.0,0.0
rgb603_count,0.0,0.0,0.5,3,0.0,0.0
rgb602_max,0.0,0.0,0.5,3,0.0,0.0
rgb602_75%,0.0,0.0,0.5,3,0.0,0.0
rgb602_count,0.0,0.0,0.5,3,0.0,0.0
rgb601_max,0.0,0.0,0.5,3,0.0,0.0
rgb601_75%,0.0,0.0,0.5,3,0.0,0.0
rgb601_50%,0.0,0.0,0.5,3,0.0,0.0
rgb601_25%,0.0,0.0,0.5,3,0.0,0.0
rgb601_min,0.0,0.0,0.5,3,0.0,0.0
rgb601_std,0.0,0.0,0.5,3,0.0,0.0
rgb601_mean,0.0,0.0,0.5,3,0.0,0.0
rgb601_count,0.0,0.0,0.5,3,0.0,0.0
rgb600_50%,0.0,0.0,0.5,3,0.0,0.0
rgb600_25%,0.0,0.0,0.5,3,0.0,0.0
rgb600_min,0.0,0.0,0.5,3,0.0,0.0
rgb600_std,0.0,0.0,0.5,3,0.0,0.0
rgb600_mean,0.0,0.0,0.5,3,0.0,0.0
rgb600_count,0.0,0.0,0.5,3,0.0,0.0
rgb599_max,0.0,0.0,0.5,3,0.0,0.0
rgb599_75%,0.0,0.0,0.5,3,0.0,0.0
rgb599_50%,0.0,0.0,0.5,3,0.0,0.0
rgb599_25%,0.0,0.0,0.5,3,0.0,0.0
rgb575_min,0.0,0.0,0.5,3,0.0,0.0
rgb575_mean,0.0,0.0,0.5,3,0.0,0.0
rgb537_count,0.0,0.0,0.5,3,0.0,0.0
rgb547_75%,0.0,0.0,0.5,3,0.0,0.0
rgb549_50%,0.0,0.0,0.5,3,0.0,0.0
rgb549_25%,0.0,0.0,0.5,3,0.0,0.0
rgb549_min,0.0,0.0,0.5,3,0.0,0.0
rgb549_mean,0.0,0.0,0.5,3,0.0,0.0
rgb549_count,0.0,0.0,0.5,3,0.0,0.0
rgb548_max,0.0,0.0,0.5,3,0.0,0.0
rgb548_75%,0.0,0.0,0.5,3,0.0,0.0
rgb548_50%,0.0,0.0,0.5,3,0.0,0.0
