,importance,stddev,p_value,n,p99_high,p99_low
rgb82_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb349_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb534_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb257_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb349_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud127_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb80_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb81_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb909_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb473_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb537_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb471_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb3_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud120_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb6_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb6_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb232_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb78_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb470_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb86_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb940_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb714_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb350_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb85_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb530_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb79_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud122_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb85_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb3_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud121_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud121_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb471_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb79_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb3_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb84_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb259_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb945_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb350_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb253_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb715_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb513_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb338_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb66_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb563_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb66_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb458_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb354_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb104_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb104_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb104_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb66_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud92_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb66_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb66_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb460_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb700_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud92_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb21_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb340_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb21_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb102_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb559_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud94_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb559_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb901_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb21_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb559_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb959_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb899_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb229_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb367_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb28_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb917_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb63_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb108_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud84_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb338_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud84_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb355_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb483_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb515_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb515_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb515_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb899_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb64_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb338_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb355_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb698_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb847_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb458_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb483_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb24_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb565_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb719_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb250_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb960_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb21_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb827_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb101_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud96_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb903_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb717_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb228_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb464_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb95_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb234_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb845_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb523_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb95_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb95_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb15_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb15_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb704_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb353_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb552_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb704_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud105_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb353_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb369_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb551_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb234_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb73_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb12_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb705_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb94_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb480_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb953_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb251_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb21_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb341_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb341_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud97_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud97_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb341_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb227_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud98_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb462_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb21_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud99_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb342_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb20_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb227_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb20_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud99_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb555_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb915_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb555_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb555_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb554_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb521_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb954_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb521_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb68_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb2_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb497_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb991_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb325_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e461,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb288_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e190,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb802_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e85,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb288_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb325_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb678_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb647_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb814_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1014_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb654_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb184_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb427_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb654_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb881_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb611_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e193,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb610_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1019_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb288_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb416_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb614_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1019_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb306_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb289_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb615_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb771_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb763_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb185_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb807_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb185_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb647_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud18_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud18_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb149_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb771_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb185_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb162_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb614_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb288_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud20_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e88,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb128_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e81,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e207,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb143_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb319_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb665_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb414_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb883_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud28_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e72,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb430_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb671_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e70,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb765_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb610_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb191_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb322_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb819_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e413,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb758_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb758_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb142_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb633_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud30_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb319_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb145_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb631_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb145_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb325_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb163_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb146_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb610_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1019_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e77,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud25_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb986_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e195,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb296_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb286_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e442,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb286_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb286_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e440,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb145_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb818_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb296_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb145_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb185_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb295_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb615_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1017_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb761_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb854_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e159,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb293_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb854_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud10_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud2_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb208_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb992_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e162,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb677_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1017_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud1_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud1_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb290_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb158_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud11_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb618_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb618_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb158_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb803_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb816_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb154_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb877_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud5_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e145,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb663_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb803_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb322_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb663_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb993_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb771_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb322_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud7_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud7_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud5_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb305_mean,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud5_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb993_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb422_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e152,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb400_min,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb1016_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb158_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb996_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb991_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud14_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb294_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb626_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb879_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb652_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
e170,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb384_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb305_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb305_50%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud15_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb862_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb289_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb385_max,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud16_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
rgb875_std,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud16_25%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
aud16_75%,0.005417118093174356,0.0,0.5,3,0.005417118093174356,0.005417118093174356
