,importance,stddev,p_value,n,p99_high,p99_low
rgb997_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb103_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb103_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud122_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e51,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb486_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb486_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb11_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb512_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb102_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb102_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb112_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb17_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb783_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e64,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb822_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb12_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb112_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb151_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb136_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb47_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb896_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e403,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb963_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb931_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb963_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb285_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud92_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb594_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud92_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud56_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud7_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb737_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb735_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb284_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb284_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb685_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud7_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud7_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb282_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb626_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb733_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud6_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb388_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb977_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud62_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e418,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb223_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud62_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb685_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud54_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud86_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb378_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb588_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb748_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb633_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb632_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud48_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb247_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb378_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb204_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb437_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud10_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud97_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb205_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud96_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb293_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e371,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud10_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb680_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb631_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud52_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb631_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud95_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb962_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb294_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb294_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb294_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb294_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud62_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e428,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb302_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb402_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud1_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb400_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud71_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb926_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb708_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb708_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb401_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb237_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e461,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb257_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud0_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb402_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb402_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb704_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud81_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb713_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb406_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb240_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb611_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb920_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb610_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb719_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb610_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud77_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb609_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb606_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud1_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb418_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb729_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud64_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud86_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud63_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb422_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud63_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb600_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud4_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud4_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud64_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb393_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud4_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud64_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb698_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb395_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb920_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb269_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb600_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb964_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb600_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb397_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb420_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb419_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb618_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb398_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb234_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud82_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud82_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb588_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb632_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud48_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud29_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb947_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb339_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb337_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb988_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb657_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb334_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud107_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud21_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb988_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e309,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb988_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb359_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud19_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud35_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud19_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb658_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud107_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb363_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e316,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb988_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud47_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb450_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb184_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb326_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb184_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud108_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb947_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb955_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb354_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb992_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb774_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb992_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb348_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb569_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb348_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb772_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb650_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb991_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb991_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud26_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud24_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb172_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb344_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud113_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb344_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb174_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb174_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud28_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb651_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb651_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb180_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb764_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb764_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud28_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb450_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb450_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb326_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb322_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e335,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb317_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud106_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud15_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb756_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb755_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb192_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb444_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb444_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb636_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb369_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb192_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb370_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb192_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
e342,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb192_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb669_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb959_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud45_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb195_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb671_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb959_max,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb936_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb671_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb936_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud46_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb674_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb190_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb410_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb447_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud38_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud105_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb661_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud105_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb326_mean,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb188_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb324_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb987_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
aud38_min,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb447_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb447_50%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb326_std,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb447_25%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb186_75%,-0.005023145868216283,0.0,0.5,3,-0.005023145868216283,-0.005023145868216283
rgb715_min,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb281_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb275_max,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb346_mean,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb968_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb105_max,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
aud5_25%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb503_max,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb624_25%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb670_min,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb311_50%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb362_50%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb49_std,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb1015_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb624_mean,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb1017_25%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb834_min,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb947_max,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb57_std,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb962_std,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb943_std,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb853_mean,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb333_max,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb837_std,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb322_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb270_mean,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb941_min,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb530_mean,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb968_50%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb425_mean,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb424_min,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb734_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb904_25%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
e408,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
aud89_mean,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb149_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb425_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb554_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
e248,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb422_25%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb487_min,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb11_max,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
rgb121_75%,-0.005046895966883939,0.005058812829598955,0.8869326218197116,3,0.023940662537265605,-0.03403445447103348
